# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.265000000000000E+009 -4.781414799889806E+000 5.984933358863351E+001 -4.781414799889806E+000 5.984933358863351E+001 -4.781414799889806E+000 5.984933358863351E+001 -4.781414799889806E+000 5.984933358863351E+001 
2.270000000000000E+009 -4.714030333119000E+000 5.735171231048764E+001 -4.714030333119000E+000 5.735171231048764E+001 -4.714030333119000E+000 5.735171231048764E+001 -4.714030333119000E+000 5.735171231048764E+001 
2.275000000000000E+009 -4.636271308752384E+000 5.485612318892038E+001 -4.636271308752384E+000 5.485612318892038E+001 -4.636271308752384E+000 5.485612318892038E+001 -4.636271308752384E+000 5.485612318892038E+001 
2.280000000000000E+009 -4.557738003326791E+000 5.235023959251265E+001 -4.557738003326791E+000 5.235023959251265E+001 -4.557738003326791E+000 5.235023959251265E+001 -4.557738003326791E+000 5.235023959251265E+001 
2.285000000000000E+009 -4.473012845267845E+000 4.982965563043425E+001 -4.473012845267845E+000 4.982965563043425E+001 -4.473012845267845E+000 4.982965563043425E+001 -4.473012845267845E+000 4.982965563043425E+001 
2.290000000000000E+009 -4.381755473217184E+000 4.726214570568842E+001 -4.381755473217184E+000 4.726214570568842E+001 -4.381755473217184E+000 4.726214570568842E+001 -4.381755473217184E+000 4.726214570568842E+001 
2.295000000000000E+009 -4.291316509880994E+000 4.463229434621189E+001 -4.291316509880994E+000 4.463229434621189E+001 -4.291316509880994E+000 4.463229434621189E+001 -4.291316509880994E+000 4.463229434621189E+001 
2.300000000000000E+009 -4.204498347773455E+000 4.199442419010273E+001 -4.204498347773455E+000 4.199442419010273E+001 -4.204498347773455E+000 4.199442419010273E+001 -4.204498347773455E+000 4.199442419010273E+001 
2.305000000000000E+009 -4.118567970876401E+000 3.931857624940155E+001 -4.118567970876401E+000 3.931857624940155E+001 -4.118567970876401E+000 3.931857624940155E+001 -4.118567970876401E+000 3.931857624940155E+001 
2.310000000000000E+009 -4.036769198315666E+000 3.662480489766998E+001 -4.036769198315666E+000 3.662480489766998E+001 -4.036769198315666E+000 3.662480489766998E+001 -4.036769198315666E+000 3.662480489766998E+001 
2.315000000000000E+009 -3.956981423562384E+000 3.395099128565913E+001 -3.956981423562384E+000 3.395099128565913E+001 -3.956981423562384E+000 3.395099128565913E+001 -3.956981423562384E+000 3.395099128565913E+001 
2.320000000000000E+009 -3.877800778747760E+000 3.123223481869753E+001 -3.877800778747760E+000 3.123223481869753E+001 -3.877800778747760E+000 3.123223481869753E+001 -3.877800778747760E+000 3.123223481869753E+001 
