% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.235000000000000E+009,-2.289951985520135E+000,9.085414644285508E+001,-2.289951985520135E+000,9.085414644285508E+001,-2.289951985520135E+000,9.085414644285508E+001,-2.289951985520135E+000,9.085414644285508E+001,
2.240000000000000E+009,-2.286000192148440E+000,9.045109328428626E+001,-2.286000192148440E+000,9.045109328428626E+001,-2.286000192148440E+000,9.045109328428626E+001,-2.286000192148440E+000,9.045109328428626E+001,
2.245000000000000E+009,-2.299723641069181E+000,9.004562366364534E+001,-2.299723641069181E+000,9.004562366364534E+001,-2.299723641069181E+000,9.004562366364534E+001,-2.299723641069181E+000,9.004562366364534E+001,
2.250000000000000E+009,-2.328347030298887E+000,8.956367181792450E+001,-2.328347030298887E+000,8.956367181792450E+001,-2.328347030298887E+000,8.956367181792450E+001,-2.328347030298887E+000,8.956367181792450E+001,
2.255000000000000E+009,-2.374774829438741E+000,8.894707390673301E+001,-2.374774829438741E+000,8.894707390673301E+001,-2.374774829438741E+000,8.894707390673301E+001,-2.374774829438741E+000,8.894707390673301E+001,
2.260000000000000E+009,-2.439357898253945E+000,8.819074938748199E+001,-2.439357898253945E+000,8.819074938748199E+001,-2.439357898253945E+000,8.819074938748199E+001,-2.439357898253945E+000,8.819074938748199E+001,
2.265000000000000E+009,-2.517713003500989E+000,8.718739870093663E+001,-2.517713003500989E+000,8.718739870093663E+001,-2.517713003500989E+000,8.718739870093663E+001,-2.517713003500989E+000,8.718739870093663E+001,
2.270000000000000E+009,-2.605834752482002E+000,8.589869258675699E+001,-2.605834752482002E+000,8.589869258675699E+001,-2.605834752482002E+000,8.589869258675699E+001,-2.605834752482002E+000,8.589869258675699E+001,
2.275000000000000E+009,-2.715230944706237E+000,8.428230099733787E+001,-2.715230944706237E+000,8.428230099733787E+001,-2.715230944706237E+000,8.428230099733787E+001,-2.715230944706237E+000,8.428230099733787E+001,
2.280000000000000E+009,-2.832511717621323E+000,8.232764519310433E+001,-2.832511717621323E+000,8.232764519310433E+001,-2.832511717621323E+000,8.232764519310433E+001,-2.832511717621323E+000,8.232764519310433E+001,
