# Version 1.00
#
freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.360000000000000E+009,-2.265045886748497E+001,-1.701534387094651E+002,-2.265045886748497E+001,-1.701534387094651E+002,-2.265045886748497E+001,-1.701534387094651E+002,-2.265045886748497E+001,-1.701534387094651E+002,
2.365000000000000E+009,-2.514460826842887E+001,1.685697136374119E+002,-2.514460826842887E+001,1.685697136374119E+002,-2.514460826842887E+001,1.685697136374119E+002,-2.514460826842887E+001,1.685697136374119E+002,
2.370000000000000E+009,-2.589642706777729E+001,1.353849810770508E+002,-2.589642706777729E+001,1.353849810770508E+002,-2.589642706777729E+001,1.353849810770508E+002,-2.589642706777729E+001,1.353849810770508E+002,
2.375000000000000E+009,-2.404665074068641E+001,1.065988462402266E+002,-2.404665074068641E+001,1.065988462402266E+002,-2.404665074068641E+001,1.065988462402266E+002,-2.404665074068641E+001,1.065988462402266E+002,
2.380000000000000E+009,-2.152459697745611E+001,9.071415417896894E+001,-2.152459697745611E+001,9.071415417896894E+001,-2.152459697745611E+001,9.071415417896894E+001,-2.152459697745611E+001,9.071415417896894E+001,
2.385000000000000E+009,-1.936051076383317E+001,8.217668792556623E+001,-1.936051076383317E+001,8.217668792556623E+001,-1.936051076383317E+001,8.217668792556623E+001,-1.936051076383317E+001,8.217668792556623E+001,
2.390000000000000E+009,-1.763184246953776E+001,7.711569384284422E+001,-1.763184246953776E+001,7.711569384284422E+001,-1.763184246953776E+001,7.711569384284422E+001,-1.763184246953776E+001,7.711569384284422E+001,
2.395000000000000E+009,-1.629801739828076E+001,7.385119602753096E+001,-1.629801739828076E+001,7.385119602753096E+001,-1.629801739828076E+001,7.385119602753096E+001,-1.629801739828076E+001,7.385119602753096E+001,
2.400000000000000E+009,-1.523738592182750E+001,7.142719768082949E+001,-1.523738592182750E+001,7.142719768082949E+001,-1.523738592182750E+001,7.142719768082949E+001,-1.523738592182750E+001,7.142719768082949E+001,
2.405000000000000E+009,-1.445402269553988E+001,6.932318761587492E+001,-1.445402269553988E+001,6.932318761587492E+001,-1.445402269553988E+001,6.932318761587492E+001,-1.445402269553988E+001,6.932318761587492E+001,
2.410000000000000E+009,-1.390954414261152E+001,6.750069011217843E+001,-1.390954414261152E+001,6.750069011217843E+001,-1.390954414261152E+001,6.750069011217843E+001,-1.390954414261152E+001,6.750069011217843E+001,
2.415000000000000E+009,-1.355965888434123E+001,6.567683928278855E+001,-1.355965888434123E+001,6.567683928278855E+001,-1.355965888434123E+001,6.567683928278855E+001,-1.355965888434123E+001,6.567683928278855E+001,
2.420000000000000E+009,-1.340000875361968E+001,6.384731053990284E+001,-1.340000875361968E+001,6.384731053990284E+001,-1.340000875361968E+001,6.384731053990284E+001,-1.340000875361968E+001,6.384731053990284E+001,
2.425000000000000E+009,-1.339550178836441E+001,6.171329637752200E+001,-1.339550178836441E+001,6.171329637752200E+001,-1.339550178836441E+001,6.171329637752200E+001,-1.339550178836441E+001,6.171329637752200E+001,
2.430000000000000E+009,-1.354041690526730E+001,5.904504712583986E+001,-1.354041690526730E+001,5.904504712583986E+001,-1.354041690526730E+001,5.904504712583986E+001,-1.354041690526730E+001,5.904504712583986E+001,
2.435000000000000E+009,-1.384015311741158E+001,5.551794882708686E+001,-1.384015311741158E+001,5.551794882708686E+001,-1.384015311741158E+001,5.551794882708686E+001,-1.384015311741158E+001,5.551794882708686E+001,
2.440000000000000E+009,-1.431405614118115E+001,5.093905554804075E+001,-1.431405614118115E+001,5.093905554804075E+001,-1.431405614118115E+001,5.093905554804075E+001,-1.431405614118115E+001,5.093905554804075E+001,
2.445000000000000E+009,-1.492043053201272E+001,4.495448914271467E+001,-1.492043053201272E+001,4.495448914271467E+001,-1.492043053201272E+001,4.495448914271467E+001,-1.492043053201272E+001,4.495448914271467E+001,
2.450000000000000E+009,-1.561548906387034E+001,3.706654276320629E+001,-1.561548906387034E+001,3.706654276320629E+001,-1.561548906387034E+001,3.706654276320629E+001,-1.561548906387034E+001,3.706654276320629E+001,
2.455000000000000E+009,-1.624806658895509E+001,2.685053375530917E+001,-1.624806658895509E+001,2.685053375530917E+001,-1.624806658895509E+001,2.685053375530917E+001,-1.624806658895509E+001,2.685053375530917E+001,
2.460000000000000E+009,-1.662640978835378E+001,1.396602624825640E+001,-1.662640978835378E+001,1.396602624825640E+001,-1.662640978835378E+001,1.396602624825640E+001,-1.662640978835378E+001,1.396602624825640E+001,
2.465000000000000E+009,-1.654519530030003E+001,-8.890497579930287E-001,-1.654519530030003E+001,-8.890497579930287E-001,-1.654519530030003E+001,-8.890497579930287E-001,-1.654519530030003E+001,-8.890497579930287E-001,
2.470000000000000E+009,-1.595490836971552E+001,-1.562647588991027E+001,-1.595490836971552E+001,-1.562647588991027E+001,-1.595490836971552E+001,-1.562647588991027E+001,-1.595490836971552E+001,-1.562647588991027E+001,
2.475000000000000E+009,-1.496330693450957E+001,-2.830395428450735E+001,-1.496330693450957E+001,-2.830395428450735E+001,-1.496330693450957E+001,-2.830395428450735E+001,-1.496330693450957E+001,-2.830395428450735E+001,
