# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S11;ang:Trc2_S11;db:Trc3_S11;ang:Trc3_S11;db:Trc4_S11;ang:Trc4_S11;
2.135000000000000E+009;-3.398600268839226E+000;1.378523923112890E+002;-3.398600268839226E+000;1.378523923112890E+002;-3.398600268839226E+000;1.378523923112890E+002;-3.398600268839226E+000;1.378523923112890E+002;
2.140000000000000E+009;-3.470466096157790E+000;1.350052357083979E+002;-3.470466096157790E+000;1.350052357083979E+002;-3.470466096157790E+000;1.350052357083979E+002;-3.470466096157790E+000;1.350052357083979E+002;
2.145000000000000E+009;-3.527629543221015E+000;1.318652281261041E+002;-3.527629543221015E+000;1.318652281261041E+002;-3.527629543221015E+000;1.318652281261041E+002;-3.527629543221015E+000;1.318652281261041E+002;
2.150000000000000E+009;-3.562750856671313E+000;1.284511495850435E+002;-3.562750856671313E+000;1.284511495850435E+002;-3.562750856671313E+000;1.284511495850435E+002;-3.562750856671313E+000;1.284511495850435E+002;
2.155000000000000E+009;-3.575451384770122E+000;1.248241711695938E+002;-3.575451384770122E+000;1.248241711695938E+002;-3.575451384770122E+000;1.248241711695938E+002;-3.575451384770122E+000;1.248241711695938E+002;
2.160000000000000E+009;-3.561328402386852E+000;1.210897899245334E+002;-3.561328402386852E+000;1.210897899245334E+002;-3.561328402386852E+000;1.210897899245334E+002;-3.561328402386852E+000;1.210897899245334E+002;
2.165000000000000E+009;-3.521564139164167E+000;1.173297629383127E+002;-3.521564139164167E+000;1.173297629383127E+002;-3.521564139164167E+000;1.173297629383127E+002;-3.521564139164167E+000;1.173297629383127E+002;
2.170000000000000E+009;-3.453404824877546E+000;1.136362108837607E+002;-3.453404824877546E+000;1.136362108837607E+002;-3.453404824877546E+000;1.136362108837607E+002;-3.453404824877546E+000;1.136362108837607E+002;
2.175000000000000E+009;-3.363961347672321E+000;1.101425356159467E+002;-3.363961347672321E+000;1.101425356159467E+002;-3.363961347672321E+000;1.101425356159467E+002;-3.363961347672321E+000;1.101425356159467E+002;
2.180000000000000E+009;-3.257614365582103E+000;1.068814838088168E+002;-3.257614365582103E+000;1.068814838088168E+002;-3.257614365582103E+000;1.068814838088168E+002;-3.257614365582103E+000;1.068814838088168E+002;
2.185000000000000E+009;-3.137563284778430E+000;1.039279413261826E+002;-3.137563284778430E+000;1.039279413261826E+002;-3.137563284778430E+000;1.039279413261826E+002;-3.137563284778430E+000;1.039279413261826E+002;
2.190000000000000E+009;-3.013568752556043E+000;1.012905331498096E+002;-3.013568752556043E+000;1.012905331498096E+002;-3.013568752556043E+000;1.012905331498096E+002;-3.013568752556043E+000;1.012905331498096E+002;
2.195000000000000E+009;-2.894399348075796E+000;9.903874971745684E+001;-2.894399348075796E+000;9.903874971745684E+001;-2.894399348075796E+000;9.903874971745684E+001;-2.894399348075796E+000;9.903874971745684E+001;
2.200000000000000E+009;-2.776904435017229E+000;9.714784083545361E+001;-2.776904435017229E+000;9.714784083545361E+001;-2.776904435017229E+000;9.714784083545361E+001;-2.776904435017229E+000;9.714784083545361E+001;
2.205000000000000E+009;-2.664217801458094E+000;9.558647568340209E+001;-2.664217801458094E+000;9.558647568340209E+001;-2.664217801458094E+000;9.558647568340209E+001;-2.664217801458094E+000;9.558647568340209E+001;
2.210000000000000E+009;-2.562144225663797E+000;9.430161352645041E+001;-2.562144225663797E+000;9.430161352645041E+001;-2.562144225663797E+000;9.430161352645041E+001;-2.562144225663797E+000;9.430161352645041E+001;
2.215000000000000E+009;-2.471713122427526E+000;9.328825767247486E+001;-2.471713122427526E+000;9.328825767247486E+001;-2.471713122427526E+000;9.328825767247486E+001;-2.471713122427526E+000;9.328825767247486E+001;
2.220000000000000E+009;-2.397987742132707E+000;9.248921136979389E+001;-2.397987742132707E+000;9.248921136979389E+001;-2.397987742132707E+000;9.248921136979389E+001;-2.397987742132707E+000;9.248921136979389E+001;
2.225000000000000E+009;-2.341891339008286E+000;9.183311095657213E+001;-2.341891339008286E+000;9.183311095657213E+001;-2.341891339008286E+000;9.183311095657213E+001;-2.341891339008286E+000;9.183311095657213E+001;
2.230000000000000E+009;-2.299445845498502E+000;9.130820093359148E+001;-2.299445845498502E+000;9.130820093359148E+001;-2.299445845498502E+000;9.130820093359148E+001;-2.299445845498502E+000;9.130820093359148E+001;
2.235000000000000E+009;-2.280449849209284E+000;9.089558155574142E+001;-2.280449849209284E+000;9.089558155574142E+001;-2.280449849209284E+000;9.089558155574142E+001;-2.280449849209284E+000;9.089558155574142E+001;
2.240000000000000E+009;-2.277608211156292E+000;9.047432130974389E+001;-2.277608211156292E+000;9.047432130974389E+001;-2.277608211156292E+000;9.047432130974389E+001;-2.277608211156292E+000;9.047432130974389E+001;
2.245000000000000E+009;-2.288139140041975E+000;9.006214404094460E+001;-2.288139140041975E+000;9.006214404094460E+001;-2.288139140041975E+000;9.006214404094460E+001;-2.288139140041975E+000;9.006214404094460E+001;
2.250000000000000E+009;-2.318401744896087E+000;8.957625753056367E+001;-2.318401744896087E+000;8.957625753056367E+001;-2.318401744896087E+000;8.957625753056367E+001;-2.318401744896087E+000;8.957625753056367E+001;
2.255000000000000E+009;-2.364390924072431E+000;8.895427201089578E+001;-2.364390924072431E+000;8.895427201089578E+001;-2.364390924072431E+000;8.895427201089578E+001;-2.364390924072431E+000;8.895427201089578E+001;
2.260000000000000E+009;-2.428914660721175E+000;8.820423076030299E+001;-2.428914660721175E+000;8.820423076030299E+001;-2.428914660721175E+000;8.820423076030299E+001;-2.428914660721175E+000;8.820423076030299E+001;
2.265000000000000E+009;-2.505733387904964E+000;8.720718650627842E+001;-2.505733387904964E+000;8.720718650627842E+001;-2.505733387904964E+000;8.720718650627842E+001;-2.505733387904964E+000;8.720718650627842E+001;
2.270000000000000E+009;-2.595040507392660E+000;8.589556054889140E+001;-2.595040507392660E+000;8.589556054889140E+001;-2.595040507392660E+000;8.589556054889140E+001;-2.595040507392660E+000;8.589556054889140E+001;
2.275000000000000E+009;-2.703442008851170E+000;8.429123562922936E+001;-2.703442008851170E+000;8.429123562922936E+001;-2.703442008851170E+000;8.429123562922936E+001;-2.703442008851170E+000;8.429123562922936E+001;
2.280000000000000E+009;-2.821806694637266E+000;8.232103155506624E+001;-2.821806694637266E+000;8.232103155506624E+001;-2.821806694637266E+000;8.232103155506624E+001;-2.821806694637266E+000;8.232103155506624E+001;
2.285000000000000E+009;-2.949176912564564E+000;7.996915742630648E+001;-2.949176912564564E+000;7.996915742630648E+001;-2.949176912564564E+000;7.996915742630648E+001;-2.949176912564564E+000;7.996915742630648E+001;
2.290000000000000E+009;-3.082379067985530E+000;7.724696645119147E+001;-3.082379067985530E+000;7.724696645119147E+001;-3.082379067985530E+000;7.724696645119147E+001;-3.082379067985530E+000;7.724696645119147E+001;
2.295000000000000E+009;-3.206011942116445E+000;7.411888292368408E+001;-3.206011942116445E+000;7.411888292368408E+001;-3.206011942116445E+000;7.411888292368408E+001;-3.206011942116445E+000;7.411888292368408E+001;
