% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.505000000000000E+009,-8.782177784126514E+000,-6.106848902960954E+001,-8.782177784126514E+000,-6.106848902960954E+001,-8.782177784126514E+000,-6.106848902960954E+001,-8.782177784126514E+000,-6.106848902960954E+001,
2.510000000000000E+009,-8.115681860516297E+000,-6.267787857815274E+001,-8.115681860516297E+000,-6.267787857815274E+001,-8.115681860516297E+000,-6.267787857815274E+001,-8.115681860516297E+000,-6.267787857815274E+001,
2.515000000000000E+009,-7.542462225342194E+000,-6.378291193480256E+001,-7.542462225342194E+000,-6.378291193480256E+001,-7.542462225342194E+000,-6.378291193480256E+001,-7.542462225342194E+000,-6.378291193480256E+001,
2.520000000000000E+009,-7.056153194492564E+000,-6.462956492805461E+001,-7.056153194492564E+000,-6.462956492805461E+001,-7.056153194492564E+000,-6.462956492805461E+001,-7.056153194492564E+000,-6.462956492805461E+001,
2.525000000000000E+009,-6.653223094548437E+000,-6.518510556144359E+001,-6.653223094548437E+000,-6.518510556144359E+001,-6.653223094548437E+000,-6.518510556144359E+001,-6.653223094548437E+000,-6.518510556144359E+001,
2.530000000000000E+009,-6.328576183055623E+000,-6.555379828556038E+001,-6.328576183055623E+000,-6.555379828556038E+001,-6.328576183055623E+000,-6.555379828556038E+001,-6.328576183055623E+000,-6.555379828556038E+001,
2.535000000000000E+009,-6.059068082107055E+000,-6.577016275084446E+001,-6.059068082107055E+000,-6.577016275084446E+001,-6.059068082107055E+000,-6.577016275084446E+001,-6.059068082107055E+000,-6.577016275084446E+001,
2.540000000000000E+009,-5.844998184867684E+000,-6.592063669395610E+001,-5.844998184867684E+000,-6.592063669395610E+001,-5.844998184867684E+000,-6.592063669395610E+001,-5.844998184867684E+000,-6.592063669395610E+001,
2.545000000000000E+009,-5.681471280256171E+000,-6.612436505418403E+001,-5.681471280256171E+000,-6.612436505418403E+001,-5.681471280256171E+000,-6.612436505418403E+001,-5.681471280256171E+000,-6.612436505418403E+001,
2.550000000000000E+009,-5.566125255470400E+000,-6.637432661392897E+001,-5.566125255470400E+000,-6.637432661392897E+001,-5.566125255470400E+000,-6.637432661392897E+001,-5.566125255470400E+000,-6.637432661392897E+001,
2.555000000000000E+009,-5.487021489070188E+000,-6.677009654641253E+001,-5.487021489070188E+000,-6.677009654641253E+001,-5.487021489070188E+000,-6.677009654641253E+001,-5.487021489070188E+000,-6.677009654641253E+001,
2.560000000000000E+009,-5.441454627552715E+000,-6.731317592956249E+001,-5.441454627552715E+000,-6.731317592956249E+001,-5.441454627552715E+000,-6.731317592956249E+001,-5.441454627552715E+000,-6.731317592956249E+001,
2.565000000000000E+009,-5.418013699539217E+000,-6.812830714156260E+001,-5.418013699539217E+000,-6.812830714156260E+001,-5.418013699539217E+000,-6.812830714156260E+001,-5.418013699539217E+000,-6.812830714156260E+001,
2.570000000000000E+009,-5.417075499713818E+000,-6.928875516220897E+001,-5.417075499713818E+000,-6.928875516220897E+001,-5.417075499713818E+000,-6.928875516220897E+001,-5.417075499713818E+000,-6.928875516220897E+001,
2.575000000000000E+009,-5.426446488680594E+000,-7.084900527647430E+001,-5.426446488680594E+000,-7.084900527647430E+001,-5.426446488680594E+000,-7.084900527647430E+001,-5.426446488680594E+000,-7.084900527647430E+001,
2.580000000000000E+009,-5.436701537943421E+000,-7.286352573702816E+001,-5.436701537943421E+000,-7.286352573702816E+001,-5.436701537943421E+000,-7.286352573702816E+001,-5.436701537943421E+000,-7.286352573702816E+001,
