# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.295000000000000E+009 -3.768724103183312E+000 -1.383544533989167E+002 -3.768724103183312E+000 -1.383544533989167E+002 -3.768724103183312E+000 -1.383544533989167E+002 -3.768724103183312E+000 -1.383544533989167E+002 
2.300000000000000E+009 -3.796792429924763E+000 -1.396293011583864E+002 -3.796792429924763E+000 -1.396293011583864E+002 -3.796792429924763E+000 -1.396293011583864E+002 -3.796792429924763E+000 -1.396293011583864E+002 
2.305000000000000E+009 -3.821168093907667E+000 -1.408800963978334E+002 -3.821168093907667E+000 -1.408800963978334E+002 -3.821168093907667E+000 -1.408800963978334E+002 -3.821168093907667E+000 -1.408800963978334E+002 
2.310000000000000E+009 -3.846791183762239E+000 -1.421212598588323E+002 -3.846791183762239E+000 -1.421212598588323E+002 -3.846791183762239E+000 -1.421212598588323E+002 -3.846791183762239E+000 -1.421212598588323E+002 
2.315000000000000E+009 -3.869731465141446E+000 -1.433138046469831E+002 -3.869731465141446E+000 -1.433138046469831E+002 -3.869731465141446E+000 -1.433138046469831E+002 -3.869731465141446E+000 -1.433138046469831E+002 
2.320000000000000E+009 -3.890182199545401E+000 -1.445497859112089E+002 -3.890182199545401E+000 -1.445497859112089E+002 -3.890182199545401E+000 -1.445497859112089E+002 -3.890182199545401E+000 -1.445497859112089E+002 
2.325000000000000E+009 -3.910958436344183E+000 -1.458253308135494E+002 -3.910958436344183E+000 -1.458253308135494E+002 -3.910958436344183E+000 -1.458253308135494E+002 -3.910958436344183E+000 -1.458253308135494E+002 
2.330000000000000E+009 -3.942127419106159E+000 -1.470914273033346E+002 -3.942127419106159E+000 -1.470914273033346E+002 -3.942127419106159E+000 -1.470914273033346E+002 -3.942127419106159E+000 -1.470914273033346E+002 
2.335000000000000E+009 -3.971882316164026E+000 -1.483230543952744E+002 -3.971882316164026E+000 -1.483230543952744E+002 -3.971882316164026E+000 -1.483230543952744E+002 -3.971882316164026E+000 -1.483230543952744E+002 
2.340000000000000E+009 -4.007752029483414E+000 -1.495202360974010E+002 -4.007752029483414E+000 -1.495202360974010E+002 -4.007752029483414E+000 -1.495202360974010E+002 -4.007752029483414E+000 -1.495202360974010E+002 
2.345000000000000E+009 -4.045420023052349E+000 -1.507076566564439E+002 -4.045420023052349E+000 -1.507076566564439E+002 -4.045420023052349E+000 -1.507076566564439E+002 -4.045420023052349E+000 -1.507076566564439E+002 
2.350000000000000E+009 -4.080645312949166E+000 -1.518446551496478E+002 -4.080645312949166E+000 -1.518446551496478E+002 -4.080645312949166E+000 -1.518446551496478E+002 -4.080645312949166E+000 -1.518446551496478E+002 
2.355000000000000E+009 -4.107820881812939E+000 -1.529495684163192E+002 -4.107820881812939E+000 -1.529495684163192E+002 -4.107820881812939E+000 -1.529495684163192E+002 -4.107820881812939E+000 -1.529495684163192E+002 
2.360000000000000E+009 -4.128360932274562E+000 -1.541348242370180E+002 -4.128360932274562E+000 -1.541348242370180E+002 -4.128360932274562E+000 -1.541348242370180E+002 -4.128360932274562E+000 -1.541348242370180E+002 
2.365000000000000E+009 -4.153408717209248E+000 -1.553172132200941E+002 -4.153408717209248E+000 -1.553172132200941E+002 -4.153408717209248E+000 -1.553172132200941E+002 -4.153408717209248E+000 -1.553172132200941E+002 
2.370000000000000E+009 -4.182810559479524E+000 -1.565051450878199E+002 -4.182810559479524E+000 -1.565051450878199E+002 -4.182810559479524E+000 -1.565051450878199E+002 -4.182810559479524E+000 -1.565051450878199E+002 
2.375000000000000E+009 -4.209547352767856E+000 -1.577213083353477E+002 -4.209547352767856E+000 -1.577213083353477E+002 -4.209547352767856E+000 -1.577213083353477E+002 -4.209547352767856E+000 -1.577213083353477E+002 
2.380000000000000E+009 -4.242053113694615E+000 -1.589713830421129E+002 -4.242053113694615E+000 -1.589713830421129E+002 -4.242053113694615E+000 -1.589713830421129E+002 -4.242053113694615E+000 -1.589713830421129E+002 
2.385000000000000E+009 -4.287464305259817E+000 -1.601884966387538E+002 -4.287464305259817E+000 -1.601884966387538E+002 -4.287464305259817E+000 -1.601884966387538E+002 -4.287464305259817E+000 -1.601884966387538E+002 
2.390000000000000E+009 -4.330127351372889E+000 -1.613688245023153E+002 -4.330127351372889E+000 -1.613688245023153E+002 -4.330127351372889E+000 -1.613688245023153E+002 -4.330127351372889E+000 -1.613688245023153E+002 
2.395000000000000E+009 -4.378720418067566E+000 -1.625387582570421E+002 -4.378720418067566E+000 -1.625387582570421E+002 -4.378720418067566E+000 -1.625387582570421E+002 -4.378720418067566E+000 -1.625387582570421E+002 
2.400000000000000E+009 -4.427842573468376E+000 -1.636857608979859E+002 -4.427842573468376E+000 -1.636857608979859E+002 -4.427842573468376E+000 -1.636857608979859E+002 -4.427842573468376E+000 -1.636857608979859E+002 
2.405000000000000E+009 -4.472362906071517E+000 -1.648160450592482E+002 -4.472362906071517E+000 -1.648160450592482E+002 -4.472362906071517E+000 -1.648160450592482E+002 -4.472362906071517E+000 -1.648160450592482E+002 
2.410000000000000E+009 -4.517267015729202E+000 -1.659580092094046E+002 -4.517267015729202E+000 -1.659580092094046E+002 -4.517267015729202E+000 -1.659580092094046E+002 -4.517267015729202E+000 -1.659580092094046E+002 
2.415000000000000E+009 -4.562696265498105E+000 -1.670914749318218E+002 -4.562696265498105E+000 -1.670914749318218E+002 -4.562696265498105E+000 -1.670914749318218E+002 -4.562696265498105E+000 -1.670914749318218E+002 
2.420000000000000E+009 -4.616507689720936E+000 -1.682738068688290E+002 -4.616507689720936E+000 -1.682738068688290E+002 -4.616507689720936E+000 -1.682738068688290E+002 -4.616507689720936E+000 -1.682738068688290E+002 
2.425000000000000E+009 -4.678349509322097E+000 -1.693951902211430E+002 -4.678349509322097E+000 -1.693951902211430E+002 -4.678349509322097E+000 -1.693951902211430E+002 -4.678349509322097E+000 -1.693951902211430E+002 
2.430000000000000E+009 -4.732623594483337E+000 -1.704628985488412E+002 -4.732623594483337E+000 -1.704628985488412E+002 -4.732623594483337E+000 -1.704628985488412E+002 -4.732623594483337E+000 -1.704628985488412E+002 
2.435000000000000E+009 -4.788769780059348E+000 -1.715685499732447E+002 -4.788769780059348E+000 -1.715685499732447E+002 -4.788769780059348E+000 -1.715685499732447E+002 -4.788769780059348E+000 -1.715685499732447E+002 
2.440000000000000E+009 -4.845131650959288E+000 -1.726389343489763E+002 -4.845131650959288E+000 -1.726389343489763E+002 -4.845131650959288E+000 -1.726389343489763E+002 -4.845131650959288E+000 -1.726389343489763E+002 
2.445000000000000E+009 -4.899436383279331E+000 -1.737572175681501E+002 -4.899436383279331E+000 -1.737572175681501E+002 -4.899436383279331E+000 -1.737572175681501E+002 -4.899436383279331E+000 -1.737572175681501E+002 
2.450000000000000E+009 -4.959612236153758E+000 -1.748684731757404E+002 -4.959612236153758E+000 -1.748684731757404E+002 -4.959612236153758E+000 -1.748684731757404E+002 -4.959612236153758E+000 -1.748684731757404E+002 
2.455000000000000E+009 -5.026550881202160E+000 -1.759344522123940E+002 -5.026550881202160E+000 -1.759344522123940E+002 -5.026550881202160E+000 -1.759344522123940E+002 -5.026550881202160E+000 -1.759344522123940E+002 
2.460000000000000E+009 -5.087106874549599E+000 -1.770201708854063E+002 -5.087106874549599E+000 -1.770201708854063E+002 -5.087106874549599E+000 -1.770201708854063E+002 -5.087106874549599E+000 -1.770201708854063E+002 
2.465000000000000E+009 -5.156632965032015E+000 -1.780954589276444E+002 -5.156632965032015E+000 -1.780954589276444E+002 -5.156632965032015E+000 -1.780954589276444E+002 -5.156632965032015E+000 -1.780954589276444E+002 
2.470000000000000E+009 -5.229742047101357E+000 -1.791705465729920E+002 -5.229742047101357E+000 -1.791705465729920E+002 -5.229742047101357E+000 -1.791705465729920E+002 -5.229742047101357E+000 -1.791705465729920E+002 
2.475000000000000E+009 -5.299909937634960E+000 1.798033962395323E+002 -5.299909937634960E+000 1.798033962395323E+002 -5.299909937634960E+000 1.798033962395323E+002 -5.299909937634960E+000 1.798033962395323E+002 
2.480000000000000E+009 -5.371616218888597E+000 1.787543503117420E+002 -5.371616218888597E+000 1.787543503117420E+002 -5.371616218888597E+000 1.787543503117420E+002 -5.371616218888597E+000 1.787543503117420E+002 
2.485000000000000E+009 -5.441591403239454E+000 1.776742005477121E+002 -5.441591403239454E+000 1.776742005477121E+002 -5.441591403239454E+000 1.776742005477121E+002 -5.441591403239454E+000 1.776742005477121E+002 
